// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
68 110 20 100 104.8414001 20 97.41697311 106.5609334 20 94.94464874
68 110 20 100 110 20 95 106.5609334 20 94.94464874
69 110 20 90 104.8414001 20 92.41697311 106.5609334 20 94.94464874
69 110 20 90 110 20 95 106.5609334 20 94.94464874
28 90 20 0 93.11499023 20 4.683573723 95.40999349 20 3.122382482
28 90 20 0 95 20 0 95.40999349 20 3.122382482
70 96.22998047 20 9.367147446 93.11499023 20 4.683573723 95.40999349 20 3.122382482
70 96.22998047 20 9.367147446 98.11499023 20 4.683573723 95.40999349 20 3.122382482
71 100 20 0 95 20 0 95.40999349 20 3.122382482
71 100 20 0 98.11499023 20 4.683573723 95.40999349 20 3.122382482
28 90 20 0 87.42075729 20 5.168957233 90.35716502 20 6.568353971
