// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
327 332 1035 991
157 696 756 958
512 359 1029 716
506 504 877 816
65 717 1040 688
827 926 1006 783
873 215 884 967
310 309 840 697
847 854 844 733
364 472 758 878
372 1023 924 944
887 759 971 689
982 505 720 830
117 116 118 822
442 734 1042 830
227 229 802 921
800 391 682 744
331 328 622 626
150 622 623 921
1035 306 991 719
228 226 227 328
407 411 753 915
713 953 943 757
788 954 751 928
307 0 532 332
22 176 257 833
376 374 1034 905
28 26 326 863
955 86 951 881
252 253 873 884
504 502 877 706
832 583 1042 720
568 570 788 721
520 389 999 857
14 15 720 941
406 488 487 986
798 915 902 891
44 665 696 989
456 530 626 330
267 209 734 751
536 466 772 750
12 4 16 806
827 418 729 783
283 242 1048 992
992 271 722 1025
427 428 642 1028
54 824 895 710
687 412 837 944
502 505 982 830
985 698 924 869
247 206 762 985
65 66 1040 871
295 65 169 871
170 632 95 889
266 957 928 899
26 211 85 315
60 61 856 738
424 379 380 723
406 488 926 709
308 323 1035 719
679 677 619 1038
184 613 960 692
975 841 995 774
18 16 243 806
106 753 689 947
325 312 829 826
544 347 779 941
65 116 717 688
693 582 800 794
480 384 702 847
407 410 488 827
311 514 324 697
802 942 694 746
225 754 682 744
218 666 219 296
649 648 646 754
596 373 366 835
427 642 636 1028
24 210 53 987
270 137 201 1001
533 447 544 809
272 256 254 943
616 610 833 702
578 339 581 683
336 310 840 697
766 563 913 713
248 247 762 985
91 90 55 1047
566 367 570 721
332 0 1 2
954 907 772 1014
643 649 754 693
988 815 705 834
466 724 750 955
114 926 1016 692
686 920 749 761
129 301 127 824
20 612 611 765
110 189 896 908
1037 830 706 866
933 473 717 689
698 723 1012 939
466 390 516 750
513 788 734 830
323 309 897 840
114 729 957 783
614 406 926 709
481 335 558 616
437 731 952 1003
926 488 827 709
214 56 931 710
192 263 1043 819
280 83 29 683
597 525 1032 845
395 431 977 805
84 216 867 701
429 428 1028 784
50 131 701 888
24 52 73 894
969 125 883 757
33 135 134 732
473 933 964 759
892 700 808 923
492 473 759 849
333 550 558 930
506 574 816 692
1023 688 768 924
553 519 873 850
735 920 769 761
118 298 178 841
384 480 702 891
51 52 803 961
629 630 346 543
469 898 773 937
388 489 581 956
16 243 143 17
818 873 850 808
126 828 784 695
560 440 952 880
21 175 142 781
853 221 872 1032
143 16 10 806
992 722 755 1025
295 169 971 871
274 181 912 896
565 684 929 965
499 585 700 690
663 658 952 880
478 432 977 805
597 656 387 845
718 368 738 740
982 607 877 706
232 282 779 894
20 141 612 959
521 586 681 917
831 699 690 935
