// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
2461 4154 3511 2443
3017 2888 2551 2059
1487 4026 3384 1950
2102 3826 2825 3690
1975 3747 2083 1892
388 1142 1169 1689
864 294 1012 2257
3070 1983 4141 3417
1953 1908 2206 4202
3700 3857 2236 2422
1728 3838 3315 2796
3024 3685 3828 3682
654 729 146 2716
2575 2934 2906 2339
3393 1789 4259 2663
1999 3718 1845 2155
1604 3348 2297 2053
3168 2955 2239 2360
608 1318 1192 2921
839 1320 517 1975
3661 2852 2732 3648
157 528 1383 3738
4364 3457 1884 3282
3883 4031 2722 2133
1105 1424 952 1527
3883 3962 2479 2133
4187 2439 2653 3968
3218 2074 1690 2987
2663 1743 3513 2694
4145 2044 3953 2893
3038 3576 4292 3233
2201 3201 2690 3430
4144 385 2470 2517
1875 4161 3575 2007
455 3030 3390 2253
1437 2449 1814 2691
3764 4309 2486 2279
3048 212 2051 2433
83 81 3646 2413
944 391 4180 3351
2190 2483 2212 3651
3216 3024 3567 2227
2957 3336 2660 1921
1366 2358 3200 3571
4013 1933 2751 3964
3891 3898 2361 4176
3347 3940 2624 4355
2718 2362 4281 3784
3118 4259 2663 3273
1797 2137 2414 3930
1142 747 896 1689
2905 2360 3261 2865
2414 2657 3930 3178
4340 4057 3314 1677
3673 191 3962 3981
3938 4197 2937 3173
2360 2239 3724 2905
1487 3062 4026 1950
3800 2079 1937 3250
244 1015 1905 3925
1816 2751 3893 2092
1999 3718 3557 1845
2384 2326 2163 3562
1535 3800 3989 3250
2482 3454 1678 2623
4078 2700 2810 2581
2934 2575 2705 2339
3354 2770 1912 3338
1348 236 237 3451
1838 4127 2579 3726
4139 2313 3425 2685
539 789 1915 3926
1465 1475 1509 3062
2700 2459 2810 2581
2830 1753 1789 3118
1794 3673 3962 3981
2626 3550 3748 2897
324 325 891 3288
1528 1475 1474 3062
463 2864 3112 3222
4180 2545 1691 3351
2130 3029 1971 4019
4145 2893 2371 1815
4253 2461 3795 2443
250 1286 1287 2479
1238 1361 2411 3993
3051 3745 1730 2291
2024 1268 4180 3670
1464 1465 1425 1881
3291 3195 3475 2556
1529 1595 1615 1863
3391 3776 3012 2662
2294 1427 3399 1765
3884 2950 2508 3699
1757 3624 3454 2004
2213 3951 3948 2290
4337 2844 3693 2303
844 694 781 2020
3640 2440 2146 2044
2069 4042 2511 3965
3757 1763 3174 3473
694 844 2042 2020
2321 1937 4209 3077
930 931 1062 3615
844 781 2042 2020
2127 3426 3190 3981
1833 2953 1984 3199
3469 3970 2228 3331
895 199 3625 3652
694 693 998 3911
1789 1745 1970 4259
1717 3531 4315 2797
1970 2689 3307 2255
3281 417 2853 2836
2830 1789 2015 3118
3742 3834 4308 2059
1691 3351 2792 3905
3668 3801 4032 2249
1123 71 1976 2546
2087 2032 1973 3323
134 137 683 3424
1671 2982 2456 1678
4352 153 2362 2718
4232 3103 1745 2020
2269 2008 3468 4186
694 2042 3911 2020
2875 3346 3484 3788
1546 1559 3494 2163
1035 390 3096 3770
2568 4206 2728 2605
3270 3828 1968 2541
2911 3890 3502 2722
2772 4222 1984 2272
1597 1612 4062 3710
1940 3032 2516 1980
2074 2199 2533 3679
3690 1831 2201 3193
637 636 638 3583
1528 451 453 452
3024 1856 3828 3270
1474 1475 1465 3062
2926 3278 3886 2107
3883 133 3962 2722
3086 3608 3868 3583
2155 1845 2865 1777
1911 2511 2824 1815
1043 420 2575 2906
2586 1749 3443 3318
2626 2629 2897 1798
1463 1509 1950 4262
998 2573 3179 3911
500 501 1369 3293
2624 3940 3349 4355
3756 3313 2875 2944
1599 1589 1662 3233
918 251 2407 2244
2505 2326 1984 2272
1464 1425 1426 1881
237 941 1172 3451
3065 3803 1690 2157
1837 3458 4274 2096
3034 1721 3734 3115
2712 3147 2110 3210
2412 1752 3477 3159
3203 3103 2230 1745
1474 668 669 452
4232 3103 3203 1745
1046 1354 669 1420
2315 2519 2005 3880
3922 4132 1973 3323
278 529 3291 2193
2925 3778 4045 2540
1682 1911 3839 3461
2837 1940 4275 2210
2254 3844 3070 2425
897 370 369 2993
2616 4140 1838 2329
3920 1787 4247 1844
2297 4275 2210 2530
705 2543 3125 3058
3771 2353 2378 3263
2464 1573 3161 1908
3701 3940 2309 2954
3288 3738 2048 1928
122 4031 3502 2722
237 939 941 2676
1239 3553 4134 4358
3065 1996 3552 4191
1192 608 2921 2441
3146 3172 3342 2436
4345 2258 3161 1908
3348 1656 2297 3759
122 3890 3962 2722
1312 3883 3090 2133
1534 1535 3800 1937
284 128 286 2857
1156 362 1862 4358
1300 1030 2225 3890
1312 4031 3090 3248
2069 2125 2874 3627
4262 2631 2845 2369
132 118 948 4339
3838 1728 3763 2264
2230 3103 3224 1745
789 790 1915 3594
2178 3207 2006 2256
707 782 1331 3203
664 662 663 2510
2245 2183 1679 3563
1789 2230 4367 3224
2385 1798 1788 3795
2342 3963 3810 3225
3805 1981 3656 1689
846 1173 273 1873
2029 1684 1992 1720
793 213 888 2353
3757 4121 2606 3490
3277 3382 1778 2860
1011 1301 4235 2490
768 1295 624 2878
1717 4315 3897 2209
862 1334 864 2043
1269 1222 486 2027
2743 1978 2633 4333
1705 2398 3191 2347
3120 1444 1869 3008
2325 1530 3820 4114
2769 2191 2889 3157
83 507 1122 2557
3105 2929 1791 3605
3034 3395 3806 3535
2309 3145 2954 2094
4035 2736 4344 3460
3922 2693 3954 3087
60 401 182 3695
3624 2049 3787 2608
2925 173 3778 2540
3762 1842 1810 1707
2230 2785 4367 3224
4121 3844 2607 2096
2777 2039 2236 1914
3103 2785 2230 3224
3103 4323 1897 2020
2883 1902 2054 3392
1897 4323 3911 2020
3380 3948 3519 2917
4252 4288 1795 2531
1628 1570 2416 3881
1895 2665 3087 3149
1704 1831 3690 3193
3800 2156 1909 3671
2086 4283 3192 3554
3933 4216 1705 3712
2093 2779 3737 2780
2295 2135 4330 3966
1789 1753 4259 3118
1592 1647 4255 4081
3221 2312 1953 1959
2663 1704 2957 3398
73 74 178 2520
442 445 1319 2654
668 1354 2934 2455
1455 1470 3618 4181
2110 3366 3210 1977
3095 1897 3224 1994
1418 1414 1402 4023
2885 3987 2129 2492
3988 1712 1812 4159
4024 2923 1700 4328
4042 1889 4234 3340
681 1981 2632 3587
14 501 3293 3019
168 3862 1974 2573
1566 1596 1597 1993
1201 1075 1890 2394
3207 3709 1979 4136
928 1487 4026 3384
2952 1748 2032 1761
3377 4182 2947 2171
487 488 489 4317
3324 3762 2802 1707
2146 2440 3474 2268
2785 1897 4367 3224
152 488 487 4317
341 340 339 4194
1834 2379 2216 1835
670 4351 2281 3656
2204 2003 2756 2942
3947 4325 2259 2694
783 781 4232 2020
1789 1841 2448 4367
2047 2854 1942 2611
3224 1970 3911 3307
2213 2086 3661 2903
1586 1625 1543 2577
3543 3916 3955 2469
442 1319 181 2654
2373 2263 3964 2178
1712 2118 2613 3686
1938 3326 3688 3979
1878 3160 3318 3468
2103 2325 4114 3996
1175 230 4040 2159
440 1282 338 1838
1847 3924 2845 4270
2021 2400 1875 3575
88 651 1832 2147
1895 2380 3169 2665
3481 2963 3575 1691
3270 3512 4132 2023
659 4242 2858 2664
4102 3545 2931 1748
729 288 4211 2905
1867 4225 4177 1914
2627 2683 2111 2710
2334 2382 2360 3557
2858 1842 2178 3716
3445 1715 2495 1773
545 544 4388 4044
3259 2791 4261 1683
1687 3037 2402 2301
2318 1832 2847 2615
2254 4142 2766 2507
1996 4240 2915 3552
3124 1661 2832 4302
1662 3970 3331 3233
1280 875 874 3476
907 3240 3876 2077
1915 4277 3066 2678
3905 524 2747 2806
3160 3318 2008 1989
2860 2601 3685 3074
2968 1750 3217 1892
2837 4275 2682 1968
1714 3283 2506 1995
2563 1639 3710 3843
3940 3701 2309 2712
3436 3227 3878 2781
1707 3573 2624 3147
2886 2963 3670 2469
3296 3126 2877 4112
3355 2313 4218 1783
4366 2637 2270 4215
864 828 2043 3615
4078 2581 2480 1987
898 3841 3285 2491
4337 2844 1994 3693
1169 1109 1981 3656
1892 4166 1903 2966
2304 2509 1737 2742
3564 1889 3026 3098
2898 3580 4043 2276
2197 406 2423 4126
4337 1994 2948 3693
1737 4331 2441 2291
1975 3213 1767 2083
3213 3565 1767 2083
121 1300 3673 3890
1975 3565 3213 2083
3817 1899 2370 2364
2627 2683 3847 2106
4002 3057 2596 2293
828 2229 3615 4309
3857 4222 1686 2594
2099 4378 1987 3020
1097 956 1277 3248
1812 2853 3599 1941
1048 1626 437 2851
4008 2589 1975 2083
2901 3983 3636 3245
4103 2122 1854 3651
3381 3909 1859 2673
3623 3278 3886 1814
3664 2849 3438 1725
3755 188 1873 3620
3637 3366 2154 4249
1892 2083 2303 2966
2721 1965 2770 3043
1452 1442 1451 2534
1079 3654 4060 4028
3797 3457 4364 2839
1868 3897 3470 1979
2069 3498 2125 2515
3578 4100 2672 3135
594 4256 2592 3587
2576 3705 3611 4056
2663 1704 1743 2694
2432 3683 2915 3028
258 211 2132 3263
3969 2467 3316 2151
1885 3570 3950 2174
3991 2218 3375 3418
4092 3978 2318 3599
4020 1817 3769 4198
3268 3498 3455 2863
1856 3270 3512 4263
3739 3703 3901 3106
1097 1277 3829 3248
1310 964 2204 2222
2998 2440 2044 2268
1438 1456 2114 1934
2705 3751 3988 2339
2680 4049 4137 3348
1768 626 3574 2316
511 510 359 2964
4173 1623 3546 2919
1353 150 2632 3587
4277 4092 3066 2370
689 1310 1322 2204
3540 2280 3110 3389
4246 591 3166 2763
450 1528 452 4026
1493 696 2084 1869
175 2085 2036 2185
769 455 3390 2253
1210 84 3379 3918
1776 1757 2737 2033
1125 1225 233 3520
1970 1704 3513 3193
2016 3721 3198 2242
486 1269 2027 2673
2488 3209 2529 3047
2069 2217 2952 2511
3512 590 3495 2013
3829 3540 2280 2971
1608 1562 1626 2851
964 2222 2292 2756
1336 346 1149 4158
1497 2445 3817 3618
1413 1415 1414 3650
3215 2989 2169 2811
4164 3011 1766 2108
2086 4283 3554 3661
4247 1763 1844 4194
636 828 3086 3583
1576 1561 1574 2258
897 3675 2993 4346
3630 3000 3601 1840
512 514 3518 2769
2459 2810 2652 4045
3681 2955 2095 2041
3330 3983 2901 3706
3390 2253 4137 2630
1620 1621 1571 2181
1993 1103 4004 4062
1181 3653 4350 3946
3251 1847 2597 2805
3515 3709 2645 2389
3197 3154 1921 2790
1856 2023 3641 2604
1244 979 3123 1818
1815 2146 3199 3337
3977 2933 2399 3247
1734 2989 2765 3223
1269 2922 2027 2673
3433 3969 3316 2151
1598 1580 1596 2325
2882 2240 3367 3528
3626 1667 1783 2684
8 7 2891 2100
3067 3677 1793 3992
3776 4100 3578 1985
1915 387 3864 3994
1860 3325 2752 3164
2568 2217 2952 2728
3958 4049 3708 2053
2254 3844 1723 3070
3478 2841 4099 3922
3279 3305 3786 2661
1717 2254 3783 3070
3573 4237 2178 3570
2263 3964 2178 1979
3470 2110 3210 1977
4133 1823 2386 4240
3685 1658 3024 2227
2058 767 2807 1818
3869 1707 2624 3147
449 521 1372 4341
2091 3381 2673 3933
3832 1757 2033 3677
1279 802 2913 3895
2749 1734 3976 3164
2687 1966 2245 3845
1061 3653 4279 2103
138 980 137 4157
1348 236 3451 4380
1019 3775 3777 4380
3389 3569 1724 1990
2227 4255 3614 4081
2233 3390 2509 2630
2197 904 2336 3865
3501 3291 3475 2556
2130 2837 2931 1764
1940 2516 4359 1980
2642 3902 2172 3607
3495 1074 4099 2013
2199 3764 2413 3679
3444 1996 1690 2987
1691 653 3351 3905
1345 415 1811 3241
3257 2378 3263 1923
50 1153 2113 3394
1820 3828 2053 3303
311 242 3140 2585
2308 3566 2851 2725
3536 2073 1956 4335
4286 3988 1812 2339
3440 2637 2401 3508
2920 3347 4355 3485
3524 3051 3799 4097
1619 1602 1587 2807
2750 3525 2826 3514
581 315 314 2747
3500 1793 2104 2945
3093 814 2917 3205
4149 3827 3702 2927
339 135 1273 1927
1031 2333 2024 2545
40 719 39 4266
831 427 4123 1733
478 718 1326 3568
1762 4340 2547 3849
620 1104 1103 4004
1030 1341 245 2225
583 944 653 3351
3084 3749 4293 2028
3564 3340 3098 1769
4305 2816 1819 3467
3341 4166 2334 2382
4025 1944 4348 2331
498 2068 2013 3272
150 681 149 3587
2198 3316 3429 2317
1072 377 2260 3992
2843 3076 3434 2204
3824 3718 2011 3112
1180 953 39 3005
1736 2792 3770 2793
1974 2589 2844 2303
2568 2217 4145 2952
3460 3281 2298 3599
3721 2496 2600 1683
3393 3095 1994 2948
2036 3298 4216 3191
1037 98 1301 2490
2407 3564 2956 3026
1606 1562 2851 2337
498 3272 3791 2604
3150 3396 3914 2811
1877 3621 4188 2949
722 312 2078 4279
2130 4102 2931 1971
1694 3277 3704 1778
2072 2502 3304 1711
3695 2399 3247 1707
358 1282 3802 1838
89 4171 1899 2445
243 242 3653 2871
458 520 285 1869
2110 1977 2209 3537
491 492 2723 3767
218 919 918 1774
2422 2052 2272 4370
57 1079 1768 4060
897 902 370 3675
3615 1062 2486 2279
2110 3701 2195 2687
2079 2156 4229 3250
1642 1539 2872 3188
1996 3552 3444 1690
2653 3391 1903 2662
3757 2507 3326 3797
4219 1722 3640 2282
3962 2783 3119 2479
638 4305 1819 3868
2414 3930 4280 3178
2826 4064 3514 1980
1592 1647 4081 3074
1556 1560 1544 4202
2015 2985 3796 3923
2206 1563 2109 4214
3643 1571 1909 2800
2778 1800 2911 2722
1834 2379 3209 2131
1556 1557 1908 2109
2686 1943 2844 4367
1510 733 1896 4239
3565 3747 2388 1939
203 2913 2025 3895
3271 2323 3613 1978
1139 1294 605 3043
3797 3163 1763 2839
1699 3805 4217 2446
2959 2058 4258 2577
3997 3160 1878 3342
4166 1750 3968 2239
3231 3147 2712 3210
1966 3701 2235 4297
2428 1918 2719 1683
3701 2110 2235 4297
2606 3757 3490 1763
3231 2712 2428 3210
2202 3402 1875 4189
711 4211 3202 1777
2554 4142 1693 2254
4142 4136 1693 2254
2482 2859 2608 2623
1438 1437 2449 1814
1517 1432 1434 2714
1280 91 2126 3075
1196 1018 2869 3114
1919 3727 4319 3836
150 594 595 3587
1953 3626 4345 1908
1276 488 152 3247
3969 2327 3433 3316
3168 4166 2303 2382
4323 694 3911 2020
1894 2168 4277 2370
2539 2949 3249 3928
2707 4371 4033 3133
1742 4006 3258 2180
115 48 1138 3781
2487 433 3123 2177
3732 2212 2914 2007
1058 1059 3652 3729
1313 4339 4223 3555
662 2510 1958 2932
1793 3748 2612 3589
554 1179 1924 2397
3857 3700 3333 2422
3224 1789 1745 1970
2683 2710 1805 3813
1530 35 3820 4114
278 259 2610 3291
2481 3800 3310 1937
1940 3032 4097 2682
2713 3565 1939 4273
3640 3514 2044 2893
781 694 4323 2020
3246 1767 3550 2686
2504 2312 1959 3353
3161 3304 1709 2584
2589 1943 4332 2844
3999 3003 3810 3007
2783 2479 3818 4125
1132 3486 2927 2267
2776 2771 1786 3441
4375 3195 1873 2477
440 1673 1838 2535
4092 1712 2247 2613
1530 699 1633 3820
1634 1530 1633 3820
2083 2626 2986 2303
1259 598 599 2522
4317 488 2399 3247
1832 88 2147 1941
1897 3179 1943 2844
3453 1311 2274 4279
1974 3179 1897 2844
2712 2428 3366 2094
3576 2244 4292 3233
1657 1663 1591 3469
3913 398 3295 3773
3066 2318 3766 3599
1361 709 2411 3993
72 750 175 2036
1424 1105 2114 3005
607 477 225 2148
3741 3419 3238 2610
2358 3406 4265 3200
403 2571 2494 4290
4317 2399 3297 1929
2156 2407 3310 2079
1800 2911 2722 2515
1137 226 723 2798
2300 435 2610 3361
3669 4376 1927 3174
3457 3370 1884 3282
1563 1556 1544 2109
42 1297 3879 3204
4109 2090 3246 2686
3310 3800 2079 1937
1135 582 314 1910
2165 2579 3726 1861
2575 2934 2705 3751
3628 4357 2548 2542
2483 2772 2211 3199
2228 3331 2321 3077
1933 659 4242 2858
3778 2128 2540 2806
1776 2737 4243 3647
4085 4330 2870 3966
4234 3831 3461 3340
2127 3464 1774 3026
1560 1550 1544 4202
2830 3736 3089 1956
1231 1375 2510 3865
1285 393 395 2834
608 607 1250 2148
3353 1980 3953 2371
2965 3531 1868 3717
347 1165 3264 3412
1846 4305 1755 3467
4241 2884 4355 3485
2692 3317 4236 2591
3221 1876 2918 2384
1752 1718 2292 2756
1103 620 3048 4062
76 75 3394 2794
3384 1487 1950 2679
2313 3364 2901 4139
3108 3095 3307 1921
368 3097 1844 2993
1420 2934 2455 2705
13 1274 4109 2090
4154 2461 3511 4075
3471 2840 2695 3369
804 1231 1329 2031
365 3380 3243 3948
1493 1508 1444 3120
1180 1060 2876 3039
3506 2160 2637 3440
587 1127 1081 2140
3214 1759 2825 4325
141 812 659 4242
1693 1997 2766 3856
2190 3046 2516 3353
3168 2095 1974 2303
710 463 3112 3222
919 1116 3042 1774
2986 2626 2844 2303
651 215 1832 2147
1211 1044 1092 1507
2461 1938 4154 4253
268 267 265 3497
1936 4226 1712 3178
1861 4321 2310 2383
2318 1832 3766 3599
2326 1876 3221 2384
4076 3435 1743 1884
2845 1715 4270 2427
3277 1930 2130 2824
4232 2042 1745 4265
3796 2983 3396 2081
746 1689 3441 2716
2244 3576 3310 1937
1116 4292 3042 1774
2451 2982 3579 1776
918 919 2244 1774
3246 3550 3595 3748
2190 3525 2750 3514
4002 3402 1722 3939
3221 2312 1694 4359
3464 1774 3026 4209
3742 3664 2662 4308
215 216 3926 2147
3747 3846 2713 1939
3514 2504 3353 2893
3857 1854 2236 2772
1083 1565 22 4009
1570 1628 1646 3881
1104 1191 243 2871
805 1291 806 4221
608 607 2148 2841
3739 2544 3016 2829
2190 2826 3514 3353
2503 3081 2618 3426
4237 3784 1885 3570
713 370 902 3097
1792 1301 2490 2221
214 216 215 2147
2504 2190 3514 3353
273 1173 529 3501
2566 4182 1920 3106
2098 2913 2025 3539
2852 1952 3315 2567
3721 1915 2537 3994
2168 1894 4277 3278
3460 3978 1812 3599
139 812 1880 4242
827 83 1122 2557
2021 3402 2777 2282
1832 2738 2147 3599
3118 1753 3665 2731
2148 3149 4290 2123
109 1249 4331 1737
3886 3792 3980 1934
4351 2789 3656 4346
3313 3756 4156 2944
817 44 819 4179
2134 1851 3931 3126
2030 2746 1731 2622
1599 3331 1937 3233
1884 3370 3176 3282
3914 2169 2811 3677
1555 4083 2598 2109
2738 4286 1812 1941
3203 4251 1862 2230
2541 3828 1820 2767
1036 165 1995 2556
505 506 653 2806
2083 1892 1903 2966
862 2043 3583 2940
4229 2156 1769 3561
2400 3543 3480 2202
2030 4064 2131 2826
1250 1318 608 2921
2062 3391 2653 2662
3281 3460 1812 3599
3926 3766 2147 2678
520 1483 519 3415
953 1180 1106 3005
3277 1930 2824 2384
3672 1710 3697 1865
2598 1940 2584 2210
3288 3945 2561 1928
3501 1173 3291 2556
216 3926 2147 2678
1856 2227 2077 3614
35 1530 1614 4114
109 1249 1960 4331
1974 2589 3179 2844
1217 1110 2834 2252
1105 616 4181 3121
496 718 476 3509
1102 1283 3725 2098
3464 2783 4019 3026
950 1669 1103 1993
3168 3217 2095 2303
3503 2761 2241 3134
3038 1618 4292 3042
2646 3898 1766 2361
2624 1966 3349 2954
1618 1652 1589 3038
1669 1598 1993 3996
1424 1105 953 1527
790 537 1915 3994
3099 1676 2887 3034
2809 2127 1774 3981
2548 3376 2542 2107
2302 4226 2288 2904
2463 2586 3443 3318
1899 2738 1941 3817
388 387 2537 4117
39 1472 4266 3005
3924 4147 4280 1955
537 789 790 1915
3954 2868 2188 3087
1084 673 1083 4009
1458 1457 4014 3921
2168 2114 3792 1814
2520 3359 3422 3687
4286 2738 4092 3817
2446 1699 1826 2174
1692 3617 2941 2775
2738 731 2147 1899
1945 2898 3580 4043
316 317 3301 2173
3464 4019 1889 4209
4008 2589 2083 2986
3965 1930 1833 2824
1720 2097 1751 2991
3229 1895 2148 3087
1556 1555 1557 2109
2785 1841 2230 4367
1736 4245 1714 1843
2789 1999 4090 3572
4013 3592 1827 2645
738 736 1652 4292
3391 3102 3276 1939
2626 3550 4273 2083
989 739 1618 3042
1116 2809 4292 1774
1668 3303 2763 1863
1534 1533 1535 3989
1424 614 1105 952
2598 1940 3304 2584
1414 1415 3399 3650
3640 2750 2131 3514
2971 2284 2061 3234
3597 3504 1932 1741
1105 952 953 1527
2982 1944 4025 3579
3189 2581 2122 1796
1492 1508 1493 3120
1424 1105 4181 3121
4229 2156 3098 1769
696 697 1491 695
835 836 1007 3860
38 1472 40 4266
4322 2542 3886 2107
1500 1466 2705 2339
3231 2712 1836 4261
2441 982 2841 4099
2600 4117 3864 4256
1789 1753 2230 1745
3556 4278 2867 1958
377 561 1213 2214
1555 1569 1660 3759
1987 3020 3189 2505
4228 2247 3278 3874
2737 3647 1696 3589
4138 4058 1843 4087
2195 2110 2687 4297
759 757 2341 3075
2853 1832 3599 1941
3564 2407 2079 3026
240 239 238 2876
1812 3978 4092 3599
4007 1861 3735 3116
2626 3550 2083 2986
2192 3393 2948 1921
317 1310 3301 2222
2222 4357 2542 3980
1943 2090 2785 2686
736 2809 3491 4292
2088 3448 2653 3102
362 1239 1862 4358
1424 1455 2364 3121
2496 1918 2719 2450
1492 1493 2084 3120
1929 2791 2298 2318
1750 2654 3602 3609
2706 3063 4196 3061
2706 981 3547 3130
4166 3341 1903 2966
3020 2832 3355 2505
2890 1744 2871 3946
788 789 3926 2678
3332 1875 1736 2007
2412 2814 2332 3879
1830 2381 2107 4016
580 2537 2771 2776
1518 1431 2979 2289
3525 3155 2750 2826
2296 1957 3159 3008
2869 3234 3114 4098
3729 3652 3984 1791
50 1054 2233 3394
4303 3265 2850 1820
212 923 3048 2784
1472 1456 4266 3005
1981 2446 2632 2592
1126 1291 805 4221
608 1250 2921 2148
376 1258 3691 2945
2320 2335 4285 3635
2699 1287 3119 2479
2137 3062 2455 4262
2242 3807 3434 1857
3376 2064 4016 1907
1760 3449 3803 2519
2848 2771 1729 2242
1559 1546 1551 3262
1557 1561 1560 1908
4273 1767 2083 2986
2533 3402 3780 2021
2770 3354 1912 2753
695 1388 2084 4266
2075 3753 4345 1709
1557 1573 1574 1908
80 880 79 2454
3721 2719 2016 3198
3721 2719 3198 2242
4206 4064 1980 3953
2087 2708 2032 2023
1767 4008 2083 2986
474 476 3568 2188
1508 1512 2614 2449
1388 1456 1494 4266
1178 535 718 2698
695 719 40 4266
579 580 2771 2776
3301 316 3088 2843
761 45 760 3204
739 737 1618 3042
3062 2137 1950 4262
3309 824 1928 3187
1947 3296 4167 2375
1215 4295 2903 2970
1620 298 2481 2181
3081 4081 2430 3426
360 362 361 4358
3595 3550 4273 2629
2859 2935 2195 2965
2282 3332 4189 2750
1559 1627 1628 3262
1808 1422 4316 1765
908 907 32 2984
3933 1837 1705 4274
739 737 1652 4292
2849 2482 2049 2004
3055 3137 2885 2129
3576 3038 4292 3042
4021 3416 2007 1910
1763 3530 2988 2908
1470 1390 3618 4181
246 1300 2225 3673
736 737 1116 4292
84 3379 2562 2051
1436 1443 3056 1957
966 1311 3453 4279
3029 4102 1971 2863
2316 3328 2040 1800
4138 3771 2075 1843
3983 3626 3636 2258
2777 1722 1914 4219
3365 95 1872 2823
3525 3046 4087 2826
4003 2874 3372 1675
1736 3332 2007 1843
1286 250 3090 2479
2568 2837 3953 3610
1672 4212 2519 3065
1284 358 1893 1838
1797 2137 4108 3751
1461 4233 4316 3450
2408 1560 1908 4202
36 37 950 3996
2192 3197 3336 1921
3920 2839 3208 1844
1549 1582 1581 2601
3700 3035 3544 2236
4285 3754 2725 1711
2624 3869 3147 1836
2563 1993 4062 3710
1402 1414 1421 2829
274 548 3746 3345
2738 4286 1941 3817
3634 3504 2727 1741
181 328 2968 3609
2496 4217 1918 3572
3846 3391 1687 1939
2381 2548 4016 1907
318 1328 2843 2204
3048 2563 3710 1754
2532 1813 3079 3209
3208 3097 3675 2993
3218 3714 3885 2076
3330 1744 2328 4021
746 747 1142 1689
4182 2566 1847 2171
1630 989 1600 3576
736 738 737 4292
2367 1825 3982 3875
3160 1878 3342 2394
3949 2401 3508 3184
3582 1997 2819 3844
3381 1267 2091 2673
1862 3203 2230 4134
867 741 4311 2471
1745 4259 1988 3193
668 422 4369 2455
2380 3079 3852 3169
980 137 4157 2718
4131 2785 2686 4367
3805 1699 1787 1826
3302 1996 2768 1701
4362 2681 2161 2616
3132 2402 2019 3260
583 653 581 3905
830 829 4123 1703
3970 2809 2321 3233
1452 1423 2534 3907
1717 4253 2209 3186
3710 3048 2764 2433
2669 2589 3217 1892
4090 1938 4364 2839
4154 2461 4253 3537
2521 4235 1816 3893
3747 3276 1939 2083
217 1780 2873 2896
2017 3269 2057 3535
427 3612 1733 2635
527 526 3619 2404
3479 3159 2803 2349
420 419 2575 2853
2735 2564 3705 2576
1467 1517 4113 2979
3001 173 2925 2540
556 716 3556 2924
2335 3032 2030 2826
2784 2353 3771 1754
3424 149 1981 2632
1970 3393 4259 1704
2713 3565 2388 1939
2169 3914 3067 3677
2405 4065 3612 2080
2201 2602 3193 2560
1938 2232 2507 2209
2772 2483 2146 3199
3573 2362 4237 3570
3246 3500 2104 3541
1837 1913 3381 4272
3070 2606 3435 1884
1771 2828 2134 3362
3078 2111 3582 2819
1722 2440 3640 1834
172 2128 4388 3778
215 889 3766 2147
3843 1540 2879 2464
2726 4020 4198 3306
1890 3160 3841 2269
761 1241 3204 2224
3513 2694 2201 3193
681 1108 1981 2592
417 3281 4213 3297
1642 1540 1609 2879
1377 41 3752 3403
1862 3203 4134 4358
338 1155 440 1838
3330 3706 2890 3771
1933 2373 4242 1816
1736 2007 3228 1843
4378 3266 1987 3425
1736 1691 2792 1910
3457 1938 3797 4364
342 2569 2490 3669
3004 1797 2657 3930
3201 2043 2768 2690
2674 2746 2030 2622
1350 527 687 3373
417 418 2853 2836
4207 2045 1907 3477
1831 3156 3583 2940
3050 1771 3833 2319
1852 2341 4156 3232
29 1499 1697 3009
2448 2830 2015 3923
2083 2589 1892 2303
1899 2168 2364 3121
2273 3988 2979 2289
627 170 287 2095
692 998 2573 3179
317 1060 720 2173
2385 2626 3680 4095
3207 1933 3716 2396
2404 3373 3220 1802
159 2810 2553 2638
3401 2838 2797 1788
3844 4121 3631 2096
727 1280 91 3476
873 390 1253 2143
2058 1587 2832 1818
3940 3147 2712 1836
4109 1274 2894 2090
4367 1789 1994 3680
1353 152 487 3629
1718 836 3860 4017
922 616 1190 3121
1002 459 2292 2756
469 471 470 3632
953 1527 38 3005
4211 2155 2865 1777
3916 2218 2400 3375
1733 3346 3995 3788
3736 1801 2081 2376
4286 4113 2445 3817
3121 2136 2114 3005
3518 4054 1871 3378
1685 2969 4116 1855
2362 3573 3869 3570
1660 1573 1557 1908
1652 1542 1589 3038
2048 3333 1710 3094
4317 3977 2399 1929
1352 1702 2964 3521
2575 419 4108 2836
945 2536 3033 3867
3249 2047 1942 2389
2858 2664 3964 2178
4338 3294 2383 2196
2320 4138 1711 1709
3105 2333 2545 2929
77 872 1278 2067
2208 2683 3934 3813
36 2103 4114 3996
3879 3204 2803 2349
128 126 3415 127
871 1360 870 2208
3714 3527 3543 3480
3832 2033 3396 2811
3835 2704 4319 1721
4074 1914 2383 2196
2312 1953 1959 3046
2459 2925 4045 2540
2353 4029 4307 3771
3368 3034 3395 3806
3675 2789 4346 1845
